Date,AAPL,AMZN,DOW,G,INTC,INTU,NVDA,RS,SAM,SNP500
16/01/2001,1.245536,18.3125,10525.78027,14.98,32.1875,17.3125,7.875,12,3230,1318.319946
17/01/2001,1.254464,18.875,10660.9502,14.77,33,17.34375,7.770833,12.5,3790,1326.650024
18/01/2001,1.272321,18.375,10584.57031,14.77,30.9375,17.59375,7.479167,12.9375,3760,1329.890015
19/01/2001,1.388393,20.375,10686,14.58,33.375,18.96875,9.166667,12.875,3820,1347.969971
22/01/2001,1.361607,19.5,10581.90039,14.51,32.6875,18.1875,8.416667,12.75,3830,1342.540039
23/01/2001,1.379464,18.375,10575.79981,14.34,33.4375,17.976563,8.229167,12.5,3780,1342.900024
24/01/2001,1.473214,19.1875,10651.84961,14.19,35.6875,18.0625,9.15625,12.75,3790,1360.400024
25/01/2001,1.46875,21.6875,10664.53027,14.01,35.8125,18.8125,8.8125,12.875,3800,1364.300049
26/01/2001,1.392857,18.9375,10727.08008,14,34.125,19.21875,7.75,12.75,3860,1357.51001
29/01/2001,1.397321,19.125,10657.12988,13.93,35.25,17.65625,8.208333,12.875,3960,1354.920044
30/01/2001,1.540179,20.5625,10702.19043,13.99,37.375,18.9375,8.645833,13,4060,1364.170044
31/01/2001,1.535714,18.9375,10882.25,14.01,37.3125,19,8.708333,13.55,4240,1373.72998
01/02/2001,1.477679,17.1875,10884.82031,13.88,37.0625,19.625,8.604167,13.7,4700,1366.01001
02/02/2001,1.508929,16.125,10982.70996,13.91,37.671875,19.9375,8.65625,13.925,4600,1373.469971
05/02/2001,1.464286,14.625,10860.44043,13.74,35.0625,19.65625,7.802083,13.97,null,1349.469971
06/02/2001,1.439732,13.8125,10965.03027,13.66,34.5625,19.96875,7.65625,13.825,null,1354.310059
07/02/2001,1.475446,15.1875,10948.9502,13.91,35,21.1875,7.791667,13.9,null,1352.26001
08/02/2001,1.46875,15.3125,10940.62012,13.85,35.375,19.40625,7.520833,13.99,4450,1341.099976
09/02/2001,1.464286,14.3125,10878.50977,13.76,34.3125,18.4375,7.375,14.15,4000,1332.530029
12/02/2001,1.361607,14.125,10779.41992,14.01,33.6875,17.125,7.302083,13.875,4100,1314.76001
13/02/2001,1.424107,15,10950.17969,13.93,34.125,18.15625,7.322917,14.55,4090,1330.310059
14/02/2001,1.370536,14.125,10899.41992,12.61,32.5625,17.625,7.3125,15,4270,1318.800049
15/02/2001,1.40625,13.5,10800.65039,12.6,35.4375,18.09375,9.041667,14.5,4290,1315.920044
16/02/2001,1.357143,13.625,10884.11035,12.25,34.75,17.90625,8.927083,13.375,4170,1326.609985
20/02/2001,1.370536,13.625,10800.23047,12.18,34.0625,17.75,9.666667,13.4,3980,1301.530029
21/02/2001,1.303571,12.25,10721.29004,11.45,31,17.8125,8.59375,13,3960,1278.939941
22/02/2001,1.361607,12,10527.79981,11.5,30.9375,18.875,9.28125,12.95,3920,1255.27002
23/02/2001,1.330357,11.875,10529.25,11.53,30.375,18.875,9.677083,12.4,4040,1252.819946
26/02/2001,1.361607,12.0625,10447.58984,11.79,30.5625,20.21875,8.791667,12.65,3840,1245.859985
27/02/2001,1.377232,11.8125,10638.44043,11.5,29.5,21.875,8.635417,12.7,4040,1267.650024
28/02/2001,1.383929,11.25,10639.32031,11.28,29.375,21.625,8.260417,12.695,3920,1257.939941
01/03/2001,1.272321,9.875,10493.25,11,28.25,20.1875,7.354167,13.175,4200,1239.939941
02/03/2001,1.308036,10.03125,10438.04004,10.3,28.5,21.3125,7.458333,13.25,4150,1241.22998
05/03/2001,1.383929,12.375,10468.92969,10.52,29.875,20.9375,6.979167,13.475,4180,1234.180054
06/03/2001,1.479911,13.078125,10570.16992,10.57,31.625,21.8125,7.708333,13.575,4190,1241.410034
07/03/2001,1.522321,11.9375,10591.86035,10.21,32.75,22,8.21875,13.37,4160,1253.800049
08/03/2001,1.477679,11.9375,10727.16016,9.08,32.9375,23.4375,8.4375,13.2,4080,1261.890015
09/03/2001,1.473214,11.4375,10850.11035,8.77,30.1875,21.90625,8.510417,13.2,3920,1264.73999
12/03/2001,1.40625,11.375,10638.51953,8.09,28.5,20.46875,8.0625,13.525,3850,1233.420044
13/03/2001,1.348214,10.8125,10206.88965,7.5,28.25,20.65625,8.145833,13.625,3840,1180.160034
14/03/2001,1.321429,10.25,10279.41992,7.75,28.375,20.65625,8.59375,13.5,3700,1197.660034
15/03/2001,1.491071,11.375,9982.919922,8.13,29.75,21.6875,10.09375,13.725,3740,1166.709961
16/03/2001,1.357143,10.625,10023.54981,8.65,28.4375,14.4375,9.822917,13.675,3700,1173.560059
19/03/2001,1.410714,11.1875,9820.049805,8.54,27.5,15.1875,9.885417,13.3,3530,1150.530029
20/03/2001,1.479911,10.5625,9961.139648,7.75,27.375,15.78125,10.385417,13,3820,1170.810059
21/03/2001,1.412946,10.375,9717.459961,6.92,24.75,14.65625,9.552083,12.755,3960,1142.619995
22/03/2001,1.455357,10.0625,9490.660156,7.63,26.125,14.65625,10.333333,11.875,3950,1122.140015
23/03/2001,1.575893,10.5625,9395.580078,7.98,29.6875,15.59375,11.479167,10.825,3940,1117.579956
26/03/2001,1.652143,10.7,9509.25,7.49,29.5,15.8125,11.166667,11.475,3700,1139.829956
27/03/2001,1.567143,10.92,9687.929688,7.15,28.375,15.25,11.541667,11.725,3570,1152.689941
28/03/2001,1.577143,11.1,9941.200195,6.9,28.6875,15.9375,11.03125,11.875,null,1182.170044
29/03/2001,1.555,10.57,9784.94043,7.06,26.875,14,11.252604,11.725,3790,1153.290039
30/03/2001,1.610714,10.12,9799.469727,6.56,26.625,13.96875,11.4375,11.675,3880,1147.949951
02/04/2001,1.577857,10.33,9877.160156,6.46,26.0625,13.90625,10.791667,11.725,3810,1160.329956
03/04/2001,1.525714,8.71,9774.780273,6.87,25.3125,12.21875,10.208333,11.305,3900,1145.869995
04/04/2001,1.411429,8.57,9480.950195,7.43,24.6875,11.71875,10.302083,11.1,3720,1106.459961
05/04/2001,1.471429,9.02,9527.209961,7.89,24.25,13.15625,10.239583,11.425,3980,1103.25
06/04/2001,1.485714,8.9,9913.94043,7.72,25.0625,14,10.354167,11.95,4090,1151.439941
09/04/2001,1.477857,11.84,9793.580078,8.02,23.690001,14.715,10.65,12.5,4400,1128.430054
10/04/2001,1.492857,11.24,9850.349609,7.64,23.48,15.125,10.178333,12.4,4300,1137.589966
11/04/2001,1.641429,13.1,10109.04981,7.46,27.9,16.049999,11.548333,13.25,4260,1168.380005
12/04/2001,1.53,13.05,10013.08008,8.47,27.459999,14.485,11.321667,12.75,4090,1165.890015
16/04/2001,1.577857,14.5,10118.16016,7.77,26.77,14.575,11.5,13.1,4110,1183.5
17/04/2001,1.514286,13.81,10151.73047,7.75,25.25,13.51,11.255,13.1,4040,1179.680054
18/04/2001,1.540714,15.66,10226.87988,7.7,29.219999,14.83,12.488334,13.275,3810,1191.810059
19/04/2001,1.825,16.9,10616.08984,7.57,30.790001,15.215,12.95,13,3700,1238.160034
20/04/2001,1.780714,15.62,10690.33008,7.29,31.969999,15.36,13.815,13.95,3660,1253.699951
23/04/2001,1.738571,16.389999,10571,7.54,31.07,15.49,14.178333,14.03,3960,1242.97998
24/04/2001,1.737857,16.440001,10529.75,7.34,29.940001,14.81,13.69,14.08,3790,1224.359985
25/04/2001,1.729286,15.69,10453.42969,7.1,29,14.63,12.79,14.465,3710,1209.469971
26/04/2001,1.797857,16.25,10633.00977,7.45,30.23,15.65,13.633333,14.55,3780,1228.75
27/04/2001,1.8,15.72,10694.9502,7.5,29.6,15.195,12.766666,14.95,3940,1234.52002
30/04/2001,1.907143,15.63,10814.41016,7.83,30.85,15.55,13.525,14.75,4100,1253.050049
01/05/2001,1.815,15.9,10734.04981,7.85,30.77,15.86,13.933333,14.65,4060,1249.459961
02/05/2001,1.881429,17.139999,10902.76953,7.92,31.889999,16.26,15.575,14.7,3920,1266.439941
03/05/2001,1.855,16.83,10872.32031,7.57,31.139999,16.24,14.383333,14.545,4110,1267.430054
04/05/2001,1.731429,16.35,10793.2002,7.32,29.9,15.25,14.333333,14.55,4620,1248.579956
07/05/2001,1.83,17.360001,10952.34961,7.49,31.049999,17.18,14.913333,14.625,4720,1266.609985
08/05/2001,1.810714,16.280001,10936.66016,7.33,31.49,17.01,15.873333,14.45,4490,1266.709961
09/05/2001,1.724286,15.55,10875.95996,7.07,30.99,17.18,14.048333,14.25,4410,1261.199951
10/05/2001,1.729286,15.4,10868.87012,7.33,30.48,17.139999,14.23,14.3,4340,1255.540039
11/05/2001,1.643571,14.55,10908.29981,7.87,29.030001,17.045,13.331667,13.625,4340,1255.180054
14/05/2001,1.635,14.53,10819.54981,7.49,28.049999,16.725,13.061666,13.525,4410,1245.670044
15/05/2001,1.669286,13.35,10877.45996,7.51,27.620001,16.655001,13.25,13.725,4460,1248.920044
16/05/2001,1.661429,13.45,10864.74023,7.16,27,16.120001,13.295,13.525,4580,1249.439941
17/05/2001,1.730714,14.09,11218.65039,7.27,28.780001,17.34,14.295,13.7,4700,1284.98999
18/05/2001,1.668571,14.83,11245.78027,7.31,28.530001,16.525,14.451667,13.75,4620,1288.48999
21/05/2001,1.687857,14.95,11299.13965,7.63,28.370001,16.35,14.351666,14.225,4410,1291.959961
22/05/2001,1.714286,16.790001,11339.79981,7.97,30.190001,16.09,15.253333,14.355,4500,1312.829956
23/05/2001,1.696429,16.200001,11257.75977,7.71,29.370001,16.945,16.091667,14.155,4590,1309.380005
24/05/2001,1.663571,15.71,11107.07031,8.1,28.84,16.5,15.25,13.9,4560,1289.050049
25/05/2001,1.657143,16.65,11122.03027,7.67,29.440001,17.674999,15.265,13.705,4500,1293.170044
29/05/2001,1.594286,17.209999,11004.66016,7.69,28.959999,17.76,15.196667,13.775,4460,1277.890015
30/05/2001,1.482857,16.540001,11032.95996,7.34,27.34,15.855,14.311666,13.655,4420,1267.930054
31/05/2001,1.414286,15.84,10873.23047,7.21,27.030001,15.3,14.498333,13.6,4410,1248.079956
01/06/2001,1.437857,17.219999,10913.57031,7.22,27.26,16.305,14.366667,13.725,4300,1255.819946
04/06/2001,1.505714,17.32,10991.76953,7.57,29.120001,16.254999,15.068334,13.7,4400,1260.670044
05/06/2001,1.485714,17.059999,11061.38965,8.38,28.860001,15.985,14.808333,13.625,4380,1267.109985
06/06/2001,1.495,16.67,11177.73047,8.27,29.450001,16.889999,15.661667,13.375,4500,1283.569946
07/06/2001,1.479286,15.82,11069.58008,8.6,29.709999,17.145,15.531667,13.7,4720,1270.030029
08/06/2001,1.546429,16.25,11095.62012,9.17,31.889999,17.705,16.504999,13.925,4600,1276.959961
11/06/2001,1.503571,15.5,10974.79004,8.79,30.17,17.65,16.148333,13.925,4560,1264.959961
12/06/2001,1.412143,14.6,10914.66992,8.88,29.700001,17.51,15.325,13.975,4550,1254.390015
13/06/2001,1.53,14.96,10942,8.75,29.879999,18.450001,16.293333,13.875,4420,1255.849976
14/06/2001,1.431429,14.12,10868.26953,8.51,28.559999,18,15.43,13.975,4430,1241.599976
15/06/2001,1.435714,13.01,10680.80957,9.13,27.34,17.200001,15.416667,13.9,4500,1219.869995
18/06/2001,1.457857,12.45,10622.5,8.96,27.870001,18.025,15.801666,13.95,4320,1214.359985
19/06/2001,1.489286,12.45,10654.29981,9.25,28.530001,17.905001,15.501667,14.05,4300,1208.430054
20/06/2001,1.428571,11.27,10593.79004,9.37,26.309999,17.495001,14.118333,13.95,4260,1212.579956
21/06/2001,1.539286,12.68,10646.38965,8.92,27.35,18.875,14.941667,14.1,4140,1223.140015
22/06/2001,1.605714,13.13,10716.5,8.6,27.469999,19.445,15.208333,14.2,4060,1237.040039
25/06/2001,1.607143,12.71,10607.87988,8.45,28,18.245001,15.386666,13.65,4080,1225.349976
26/06/2001,1.667143,12.54,10497.29981,8.61,28.09,17.799999,14.85,13.18,4420,1218.599976
27/06/2001,1.702143,13.81,10470.34961,8.5,29,17.875,15.55,13.645,4330,1216.76001
28/06/2001,1.646429,14.23,10438.73047,8.57,29.23,18.514999,15.345,13.625,4220,1211.069946
29/06/2001,1.69,14.31,10565.26953,8.51,29.809999,19.115,15.375,12.5,4300,1226.199951
02/07/2001,1.688571,14.1,10504.9502,8.45,29.58,19.405001,14.846666,12.6,4270,1224.420044
03/07/2001,1.679286,14.49,10588.88965,8.05,29.940001,19.23,14.671667,12.55,4190,1236.709961
05/07/2001,1.685714,14.28,10566.23047,8.36,30.08,18.575001,14.783334,12.8,4180,1234.449951
06/07/2001,1.625714,14.9,10476.73047,8.46,29.139999,18.424999,13.668333,12.55,4100,1219.23999
09/07/2001,1.577857,15.35,10253.62012,8.26,28.530001,17.77,13.275,12.5,4060,1190.589966
10/07/2001,1.639286,16.08,10300.82031,8.52,27.790001,18.09,13.183333,12.5,4000,1198.780029
11/07/2001,1.502143,15.43,10174.7002,8.99,27.65,17.655001,13.066667,12.525,3940,1181.52002
12/07/2001,1.664286,15.7,10269.30957,8.69,29.35,18.475,13.708333,12.55,3840,1180.180054
13/07/2001,1.723571,16.26,10478.38965,8.49,30.01,18.790001,13.676666,12.5,3870,1208.140015
16/07/2001,1.777143,16.940001,10537.98047,8.38,30.030001,18.625,13.341666,12.65,3790,1215.680054
17/07/2001,1.712857,15.84,10468.62012,8.76,28.57,17.235001,12.2,12.7,3700,1202.449951
18/07/2001,1.555714,16.07,10594.54004,8.56,28.870001,17.379999,12.79,13.125,3840,1214.439941
19/07/2001,1.516429,16.15,10574.33008,8,29.59,17.215,12.831667,12.85,3840,1207.709961
20/07/2001,1.407143,16.530001,10606.19043,8.56,29.41,16.700001,12.531667,12.75,3900,1215.02002
23/07/2001,1.435,17.02,10576.91992,8.11,29.969999,16.594999,12.5,13,3840,1210.849976
24/07/2001,1.385,13.62,10423.79981,8.42,28.709999,16.15,11.451667,12.6,3940,1191.030029
25/07/2001,1.365714,12.29,10241.75,7.94,28.969999,16.155001,12.043333,12.255,3740,1171.650024
26/07/2001,1.32,11.67,10403.45996,7.9,29.1,16.58,11.835,12.35,3500,1190.48999
27/07/2001,1.339286,12.33,10451.88965,7.94,29.610001,17.094999,13.141666,12.375,3440,1202.930054
30/07/2001,1.365714,12.21,10418.67969,7.75,29.51,16.805,13.516666,12.45,3280,1205.819946
31/07/2001,1.376429,12.64,10403.17969,7.78,29.16,17.145,13.196667,12.45,3480,1204.52002
01/08/2001,1.357857,12.73,10527.37988,7.99,30.620001,17.25,13.748333,12.575,3640,1211.22998
02/08/2001,1.403571,12.59,10513.46973,7.86,31.41,17.18,14.488334,13.45,3370,1215.930054
03/08/2001,1.420714,12.24,10550.00977,7.55,32.049999,16.57,14.5,13.85,3340,1220.75
06/08/2001,1.36,12.18,10504.12988,7.52,30.43,16.209999,14.428333,13.95,3360,1214.349976
07/08/2001,1.380714,11.89,10399.03027,7.38,29.950001,15.745,14.968333,13.725,3330,1200.469971
08/08/2001,1.375714,11.51,10456.17969,7.25,30.389999,15.75,14.621667,13.45,3520,1204.400024
09/08/2001,1.354286,11.14,10291.15039,7.6,29.5,15.695,14.308333,13.5,3500,1183.530029
10/08/2001,1.36,10.58,10296.88965,7.61,29.52,15.65,14.116667,13.375,3400,1183.430054
13/08/2001,1.364286,10.1,10411.90039,7.99,30.67,15.815,14.348333,13.45,3460,1190.160034
14/08/2001,1.371429,10.32,10416.9502,8.23,30.709999,15.54,14.431666,13.725,3590,1191.290039
15/08/2001,1.34,10.54,10407.04981,7.84,30.280001,14.815,14.631667,13.635,3730,1186.72998
16/08/2001,1.305,10.08,10342.09961,8.07,29.41,14.49,14.061666,13.7,3760,1178.02002
17/08/2001,1.285714,9.51,10385.45996,8.08,29.17,14.96,14.55,13.83,3740,1181.660034
20/08/2001,1.295714,10.19,10239.33008,7.87,28.07,15.12,13.873333,13.425,3830,1161.969971
21/08/2001,1.295714,10.7,10320.07031,7.86,28.33,15.42,13.9,13.7,4020,1171.410034
22/08/2001,1.281429,10.16,10170.29981,8.14,27.59,16.450001,13.813334,13.475,4000,1157.26001
23/08/2001,1.3,10.13,10276.41016,8.01,27.889999,18.075001,14.083333,13.5,3930,1165.310059
24/08/2001,1.285714,9.84,10232.48047,8.2,28.049999,18.125,13.966666,13.43,3880,1162.089966
27/08/2001,1.328571,10.09,10422.75977,8.06,29.02,19.275,13.895,13.5,3820,1184.930054
28/08/2001,1.35,10.12,10382.55957,8.23,29.219999,19.115,14.665,13.6,3690,1179.209961
29/08/2001,1.317143,10.04,10224.4502,8.5,28.860001,18.625,14.553333,13.555,3710,1161.51001
30/08/2001,1.267143,9.06,10077.07031,8.75,27.5,18.16,13.783334,13.525,3770,1148.599976
31/08/2001,1.266429,8.7,9918.959961,8.75,27.02,18.125,13.908334,13.575,3900,1129.030029
04/09/2001,1.321429,8.95,9946.980469,8.76,27.559999,18.889999,14.08,13.465,3950,1133.579956
05/09/2001,1.302857,8.66,9998.120117,8.9,26.940001,18.540001,13.125,13.38,3840,1132.939941
06/09/2001,1.314286,7.84,10028.34961,8.81,26.76,17.719999,13.151667,13.475,3900,1131.73999
07/09/2001,1.25,7.96,9841.25,8.63,26.16,17.530001,12.666667,13.29,3800,1106.400024
10/09/2001,1.214286,8.4,9603.360352,8.93,25.530001,17.514999,12.893333,12.935,3820,1085.780029
17/09/2001,1.142857,7.3,9580.320313,9.31,24.26,17.120001,11.84,12.625,3630,1092.540039
18/09/2001,1.207143,7.59,8922.700195,9.06,23.879999,17.115,11.55,12.205,3870,1038.77002
19/09/2001,1.178571,7.35,8903.540039,8.85,23.559999,16.305,10.706667,12.02,3840,1032.73999
20/09/2001,1.163571,7.11,8748.610352,9.06,21.459999,15.92,9.953333,11.35,3960,1016.099976
21/09/2001,1.057143,6.95,8356.55957,9.27,19.01,14.73,8.883333,10.5,4000,984.539978
24/09/2001,1.150714,7.7,8242.320313,9.08,20,16.299999,9.703333,10.465,3900,965.799988
25/09/2001,1.152857,7.49,8605.589844,8.64,21.559999,16.049999,10.03,10.785,3840,1003.450012
26/09/2001,1.129286,7.2,8660.05957,9.1,21.719999,15.68,9.733334,11.075,3860,1012.27002
27/09/2001,1.089286,6.47,8567.459961,9.2,20.91,16.145,9.23,11.05,3810,1007.039978
28/09/2001,1.122143,6.25,8679.070313,9.18,20.74,17.834999,9,11.375,3760,1018.609985
01/10/2001,1.106429,5.91,8845.969727,9.11,20.209999,17.700001,9.15,11.88,3840,1040.939941
02/10/2001,1.102143,6.17,8836.69043,8.8,20,18.125,8.366667,11.25,3800,1038.550049
03/10/2001,1.067857,6.17,8946.019531,8.86,19.299999,17.555,7.92,11.1,3760,1051.329956
04/10/2001,1.096429,7.09,9127.240234,9.26,21.73,17.695,10.033334,11.275,3770,1072.280029
05/10/2001,1.1,6.97,9058.830078,8.89,21.51,17.465,10.6,11.39,3800,1069.619995
08/10/2001,1.112143,7.07,9115.75,9.15,21.379999,17.725,10.533334,11.7,3200,1071.369995
09/10/2001,1.146429,7.11,9066.55957,9.18,22.040001,18.254999,11.243333,11.65,3360,1062.439941
10/10/2001,1.15,6.9,9052.299805,10.6,21.43,18.15,10.536667,11.65,3440,1056.75
11/10/2001,1.208571,7.54,9242.629883,10.74,23.389999,18.225,12.026667,12.1,3300,1080.98999
12/10/2001,1.236429,7.76,9409.070313,10.87,24.309999,17.450001,12.333333,11.56,3390,1097.430054
15/10/2001,1.282143,8.24,9340.839844,10,24.49,17.594999,13.083333,11.4,3300,1091.650024
16/10/2001,1.292143,9.23,9346.30957,10.01,24.530001,18.055,13.4,11.6,3200,1089.97998
17/10/2001,1.31,9.98,9389.759766,10.1,26.139999,19.01,15.093333,11.875,2900,1097.540039
18/10/2001,1.235,8.91,9230.75,9.79,24.6,18.4,13.9,11.9,2850,1077.089966
19/10/2001,1.281429,8.49,9162.80957,9.5,23.99,18.540001,14.28,11.95,3060,1068.609985
22/10/2001,1.300714,8.07,9203.910156,9.85,24.120001,19.145,14.676666,11.75,2820,1073.47998
23/10/2001,1.365714,9.25,9379.169922,10.13,25.42,19.92,15.33,12.075,2760,1089.900024
24/10/2001,1.29,8.05,9341.400391,10.3,25.190001,20.66,14.6,12.055,2810,1084.780029
25/10/2001,1.317143,7.39,9342.290039,10.4,25,20.684999,15.166667,12,2810,1085.199951
26/10/2001,1.347143,7.63,9462.280273,10.3,26.01,21.450001,16.323334,12.25,2810,1100.089966
29/10/2001,1.326429,7.61,9543.370117,10.27,25.6,20.32,15.316667,12.35,2810,1104.609985
30/10/2001,1.241429,7.01,9264.519531,10.42,23.77,19.575001,13.766666,11.945,3000,1078.300049
31/10/2001,1.266429,6.79,9123.639648,10.46,23.93,19.895,14.523334,11.675,2920,1059.790039
01/11/2001,1.260714,7.08,9087.450195,10.23,24.530001,20.225,14.47,11.575,2940,1059.780029
02/11/2001,1.322857,6.95,9264.519531,10.42,25.950001,20.9,15.436666,11.89,2960,1084.099976
05/11/2001,1.345714,7.1,9326.589844,10.8,26.75,21.655001,15.996667,11.93,2990,1087.199951
06/11/2001,1.354286,7.08,9437.089844,10.66,26.790001,20.950001,15.75,11.95,3080,1102.839966
07/11/2001,1.39,7.01,9584.679688,10.67,27.91,21.905001,16.733334,11.995,3320,1118.859985
08/11/2001,1.402143,7.66,9558.389648,11,28.870001,22.370001,17.086666,12,3200,1115.800049
09/11/2001,1.328571,7.05,9586.959961,11,28.18,21.540001,17.316668,11.7,3160,1118.540039
12/11/2001,1.332857,7.16,9606.129883,11.11,27.610001,21.18,17.666666,11.9,3260,1120.310059
13/11/2001,1.362857,7.44,9551.429688,11.03,29.059999,21.469999,18.266666,12.03,3230,1118.329956
14/11/2001,1.399286,7.63,9751.129883,10.99,30.469999,21.405001,18.193333,12,3300,1139.089966
15/11/2001,1.389286,9.22,9824.650391,11.15,30.82,20.885,17.356667,12.025,3460,1141.209961
16/11/2001,1.376429,9.21,9871.509766,11.07,30.629999,20.975,17.666666,12.25,3500,1142.23999
19/11/2001,1.357143,9.35,9870.450195,11.1,30.809999,20.135,17.67,12.38,3560,1138.650024
20/11/2001,1.415714,9.07,9968.639648,10.88,30.709999,20.355,17.196667,12.475,3700,1151.060059
21/11/2001,1.400714,8.74,9894.19043,11.2,29.540001,20.1,16.353333,12.31,3660,1142.660034
23/11/2001,1.407857,8.9,9833.089844,11.49,30.58,20.295,16.483334,12.55,3660,1137.030029
26/11/2001,1.424286,9.83,9961.580078,11.74,31.43,20.584999,16.93,12.5,3540,1150.339966
27/11/2001,1.514286,12.05,9980.330078,11.4,31.51,20.129999,17.83,12.75,3410,1157.420044
28/11/2001,1.489286,11.24,9867.05957,11.6,31.92,19.825001,17.799999,12.55,3540,1149.5
29/11/2001,1.471429,11.89,9710.339844,11.81,31.99,20.325001,18.363333,12.225,3630,1128.52002
30/11/2001,1.462143,11.3,9828.799805,11.93,32.23,21.135,17.863333,12.49,3670,1140.199951
03/12/2001,1.504286,11.02,9848.929688,11.99,32.290001,21.844999,17.83,12.1,3780,1139.449951
04/12/2001,1.503571,10.93,9765.549805,11.62,32.200001,21.535,18.026667,11.845,3820,1129.900024
05/12/2001,1.597143,12.4,9891.349609,11.8,33.060001,22.030001,19.533333,12.25,3810,1143.77002
06/12/2001,1.677143,12.04,10113.53027,11.83,34.5,21.530001,20.780001,12.875,3860,1170.349976
07/12/2001,1.604286,12.29,10099.13965,11.37,34.16,21.945,20.459999,13.35,4010,1167.099976
10/12/2001,1.592143,11.55,10047.04004,11.3,32.889999,21.43,19.883333,13.425,3920,1158.310059
11/12/2001,1.619286,12,9925.599609,11.19,33.349998,21.459999,20.536667,13.21,4100,1139.930054
12/12/2001,1.562143,12.43,9887.269531,11.26,33.290001,21.615,21.066668,13.4,4210,1136.76001
13/12/2001,1.535,11.54,9889.129883,11.19,33.279999,21.610001,21.133333,13.3,4160,1137.069946
14/12/2001,1.480714,11.1,9764.719727,11.55,32.59,21.24,20.933332,13.11,4100,1119.380005
17/12/2001,1.457143,11.1,9809.419922,11.65,33.099998,20.545,21.713333,13.215,4400,1123.089966
18/12/2001,1.492143,11.05,9893.219727,11.95,34.150002,21.205,22.17,13.28,4160,1134.359985
19/12/2001,1.47,10.73,9994.589844,12.03,33.330002,21.395,21.719999,13.25,4230,1142.920044
20/12/2001,1.528571,10.57,10064.12988,12.34,32.849998,22.370001,21.566668,13.255,4340,1149.560059
21/12/2001,1.500714,10.31,9986.839844,12.73,32.220001,21.905001,21.083334,13,4470,1139.930054
24/12/2001,1.492857,10.15,10036.58984,12.39,32.16,21.440001,21.516666,13.3,4640,1144.890015
